study,scenario_key,regime,method,theta,validation_tpr,validation_tnr,target_tpr,target_tnr,target_size_m,validation_total_N,n_pass,n_fail,rho_target,rho_actual,sensitivity_decline,specificity_decline,replications,coverage_count,coverage,coverage_wilson_low,coverage_wilson_high,coverage_mcse,bias,bias_mcse,bias_mc95_low,bias_mc95_high,rmse,empirical_sd,mean_width,mean_width_mcse,rms_raw_bootstrap_sd,rms_analytic_se,rms_reported_se,se_calibration_ratio,se_calibration_ratio_low,se_calibration_ratio_high,weak_j_fraction,discarded_fraction,analytic_bias,empirical_minus_analytic_bias
A,"A|high success, N=800|rho_target=1.50|m=715|N=800","high success, N=800",delta_method,0.8,0.875,0.875,0.875,0.875,715,800,400,400,1.5,1.4996767937944406,nan,nan,5000,4756,0.9512,0.9448740139966793,0.9568332117681014,0.0030469184432800286,0.00022153977358374544,0.00040783440865369865,-0.0005778009790336945,0.0010208805262011853,0.02883621465060832,0.02883824759602359,0.11276086838541874,8.841486618699981e-05,nan,0.028810226896186324,0.028810226896186324,0.9990283494257423,0.9795032144538055,1.019852330789962,0.0,0.0,nan,nan
A,"A|high success, N=800|rho_target=2.00|m=536|N=800","high success, N=800",textbook_validation_only,0.8,0.875,0.875,0.875,0.875,536,800,400,400,2.0,2.000501693214599,nan,nan,5000,3694,0.7388,0.7264437292559858,0.7507896162950549,0.006212480342021212,0.0005270931695203762,0.0004436439235129907,-0.0003424329425251281,0.0013966192815658804,0.031371653791735093,0.031370362674824175,0.0715462179266126,0.00010449096497112526,0.018426513027846453,nan,0.018426513027846453,0.5873860375428296,0.5764158809339927,0.5992954460456442,0.0,0.0,nan,nan
A,"A|high success, N=800|rho_target=2.00|m=536|N=800","high success, N=800",full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.875,536,800,400,400,2.0,2.000501693214599,nan,nan,5000,4758,0.9516,0.9452969156918606,0.957209695911364,0.0030350433275325743,0.0005270931695203762,0.0004436439235129907,-0.0003424329425251281,0.0013966192815658804,0.031371653791735093,0.031370362674824175,0.1235085790734028,0.00010520072328419768,0.03165684967762809,nan,0.03165684967762809,1.0091324096496288,0.9902640066890857,1.028039934367303,0.0,0.0,nan,nan
A,"A|high success, N=800|rho_target=2.00|m=536|N=800","high success, N=800",delta_method,0.8,0.875,0.875,0.875,0.875,536,800,400,400,2.0,2.000501693214599,nan,nan,5000,4772,0.9544,0.9482604246805078,0.9598418877918244,0.002950275919299752,0.0005270931695203762,0.0004436439235129907,-0.0003424329425251281,0.0013966192815658804,0.031371653791735093,0.031370362674824175,0.12363554982572698,9.077246250473563e-05,nan,0.03158352752300113,0.03158352752300113,1.0067951030846074,0.9890781642455919,1.0283569944783721,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.05|m=17391|N=400","high success, asymmetric, N=400",textbook_validation_only,0.8,0.95,0.8,0.95,0.8,17391,400,200,200,0.05,0.050000875015312723,nan,nan,5000,4647,0.9294,0.9219652854931775,0.9361754120764076,0.0036225858167888863,-0.00029474406692020505,0.00026603244464761325,-0.0008161580771486725,0.00022666994330826243,0.01881176251256927,0.01881133456259622,0.071384250329522,0.0001586851135424142,0.01849226116186385,nan,0.01849226116186385,0.9830382368847556,0.9640862045326241,1.0017568611163452,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.05|m=17391|N=400","high success, asymmetric, N=400",full_fixed_stratum_bootstrap,0.8,0.95,0.8,0.95,0.8,17391,400,200,200,0.05,0.050000875015312723,nan,nan,5000,4683,0.9366,0.9295047307968795,0.9430249118646968,0.0034461700480388374,-0.00029474406692020505,0.00026603244464761325,-0.0008161580771486725,0.00022666994330826243,0.01881176251256927,0.01881133456259622,0.07303386577797043,0.00015574178694964397,0.01890070373083215,nan,0.01890070373083215,1.0047508148844277,0.9849648878658416,1.02489953053015,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.05|m=17391|N=400","high success, asymmetric, N=400",delta_method,0.8,0.95,0.8,0.95,0.8,17391,400,200,200,0.05,0.050000875015312723,nan,nan,5000,4699,0.9398,0.9328633138329866,0.9460614155361412,0.0033638061775316374,-0.00029474406692020505,0.00026603244464761325,-0.0008161580771486725,0.00022666994330826243,0.01881176251256927,0.01881133456259622,0.07267936086776211,0.00015151488646900953,nan,0.01874131878215326,0.01874131878215326,0.9962780003614322,0.9772546665320551,1.0165657155702468,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.10|m=8696|N=400","high success, asymmetric, N=400",textbook_validation_only,0.8,0.95,0.8,0.95,0.8,8696,400,200,200,0.1,0.0999960001599935,nan,nan,5000,4636,0.9272,0.9196659595047655,0.9340781159533779,0.0036742389688206177,-3.934746302336478e-06,0.00027017335917445484,-0.0005334647998664722,0.0005255953072617992,0.019102231332393235,0.019104141436820574,0.07140269923207897,0.0001592792203622129,0.01849799946493163,nan,0.01849799946493163,0.9682716978465888,0.9496549785197733,0.9856021132681854,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.10|m=8696|N=400","high success, asymmetric, N=400",full_fixed_stratum_bootstrap,0.8,0.95,0.8,0.95,0.8,8696,400,200,200,0.1,0.0999960001599935,nan,nan,5000,4710,0.942,0.935175361220281,0.9481459902602886,0.003305631558416638,-3.934746302336478e-06,0.00027017335917445484,-0.0005334647998664722,0.0005255953072617992,0.019102231332393235,0.019104141436820574,0.07489430355699789,0.00015411720653456837,0.01935020626940836,nan,0.01935020626940836,1.0128801827290457,0.9924222637702516,1.0323221686547863,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.10|m=8696|N=400","high success, asymmetric, N=400",delta_method,0.8,0.95,0.8,0.95,0.8,8696,400,200,200,0.1,0.0999960001599935,nan,nan,5000,4716,0.9432,0.936437570542497,0.9492819384534046,0.0032733395790843322,-3.934746302336478e-06,0.00027017335917445484,-0.0005334647998664722,0.0005255953072617992,0.019102231332393235,0.019104141436820574,0.07445917486167591,0.00015036079323491793,nan,0.019187668968054954,0.019187668968054954,1.0043722211495667,0.9853913780843399,1.0230654068924316,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.20|m=4348|N=400","high success, asymmetric, N=400",textbook_validation_only,0.8,0.95,0.8,0.95,0.8,4348,400,200,200,0.2,0.199992000319987,nan,nan,5000,4597,0.9194,0.9115286433164798,0.9266274082920063,0.0038497698632515686,0.0003934157882087286,0.0002830404519418158,-0.0001613333037651704,0.0009481648801826276,0.020015847502969072,0.020013982291816307,0.07155943542720754,0.00015774437842094952,0.018521504448093,nan,0.018521504448093,0.9254282420179027,0.9080695919291344,0.9470334404409945,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.20|m=4348|N=400","high success, asymmetric, N=400",full_fixed_stratum_bootstrap,0.8,0.95,0.8,0.95,0.8,4348,400,200,200,0.2,0.199992000319987,nan,nan,5000,4707,0.9414,0.9345445494653359,0.9475777232575677,0.0033216273120264404,0.0003934157882087286,0.0002830404519418158,-0.0001613333037651704,0.0009481648801826276,0.020015847502969072,0.020013982291816307,0.07831852285527499,0.00015229829655608276,0.020220101221150987,nan,0.020220101221150987,1.0102987464628148,0.9894230514464726,1.031724614767763,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.20|m=4348|N=400","high success, asymmetric, N=400",delta_method,0.8,0.95,0.8,0.95,0.8,4348,400,200,200,0.2,0.199992000319987,nan,nan,5000,4737,0.9474,0.9408617705245412,0.9532512897750218,0.0031569998416217885,0.0003934157882087286,0.0002830404519418158,-0.0001613333037651704,0.0009481648801826276,0.020015847502969072,0.020013982291816307,0.07792356286384886,0.0001460576222564935,nan,0.020052629399641444,0.020052629399641444,1.0019310053972088,0.9840475516666405,1.0216258316557285,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.40|m=2174|N=400","high success, asymmetric, N=400",textbook_validation_only,0.8,0.95,0.8,0.95,0.8,2174,400,200,200,0.4,0.399984000639974,nan,nan,5000,4474,0.8948,0.8859905654489446,0.9030032570952384,0.004338962087873089,0.00023587230247712476,0.0003044194906697666,-0.0003607789354276448,0.0008325235403818943,0.02152484833895414,0.021525708617794688,0.07165271045987123,0.0001576966146231282,0.018546579197862238,nan,0.018546579197862238,0.8616013310953355,0.8454591644336469,0.8772690842785451,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.40|m=2174|N=400","high success, asymmetric, N=400",full_fixed_stratum_bootstrap,0.8,0.95,0.8,0.95,0.8,2174,400,200,200,0.4,0.399984000639974,nan,nan,5000,4722,0.9444,0.9377005803660425,0.9504170861451908,0.003240636974423392,0.00023587230247712476,0.0003044194906697666,-0.0003607789354276448,0.0008325235403818943,0.02152484833895414,0.021525708617794688,0.08466349059113405,0.00014688738049420524,0.021798048635336673,nan,0.021798048635336673,1.0126518491157521,0.9936779436225474,1.0313518803145323,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.40|m=2174|N=400","high success, asymmetric, N=400",delta_method,0.8,0.95,0.8,0.95,0.8,2174,400,200,200,0.4,0.399984000639974,nan,nan,5000,4748,0.9496,0.9431834964737694,0.9553261859372354,0.0030938597253269257,0.00023587230247712476,0.0003044194906697666,-0.0003607789354276448,0.0008325235403818943,0.02152484833895414,0.021525708617794688,0.0842331658069382,0.00013986115045529462,nan,0.02163601714074502,0.02163601714074502,1.0051245013536578,0.9839413570036724,1.0237573407105607,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.75|m=1159|N=400","high success, asymmetric, N=400",textbook_validation_only,0.8,0.95,0.8,0.95,0.8,1159,400,200,200,0.75,0.7502719735904259,nan,nan,5000,4263,0.8526,0.8425031765634645,0.8621554400248814,0.0050134467185759535,-0.000800104594380735,0.00033949886129551617,-0.001465510135312306,-0.000134699053449164,0.024017124973441113,0.02400619470271706,0.07136601729865251,0.00015702388490802476,0.018482654074361612,nan,0.018482654074361612,0.7699118624689699,0.7561137302155451,0.7851816864765652,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.75|m=1159|N=400","high success, asymmetric, N=400",full_fixed_stratum_bootstrap,0.8,0.95,0.8,0.95,0.8,1159,400,200,200,0.75,0.7502719735904259,nan,nan,5000,4732,0.9464,0.9398074424904064,0.9523071532130467,0.0031851857088716186,-0.000800104594380735,0.00033949886129551617,-0.001465510135312306,-0.000134699053449164,0.024017124973441113,0.02400619470271706,0.09434786232898892,0.00014262650413506667,0.024263692560388305,nan,0.024263692560388305,1.0107263088073721,0.9926340252969414,1.0294766324293052,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=0.75|m=1159|N=400","high success, asymmetric, N=400",delta_method,0.8,0.95,0.8,0.95,0.8,1159,400,200,200,0.75,0.7502719735904259,nan,nan,5000,4767,0.9534,0.9472013721052741,0.9589024757709483,0.0029808871162793123,-0.000800104594380735,0.00033949886129551617,-0.001465510135312306,-0.000134699053449164,0.024017124973441113,0.02400619470271706,0.09405601921558966,0.0001347008780816924,nan,0.024117016517967795,0.024117016517967795,1.0046163840884867,0.985937515597717,1.0222597740722217,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=1.00|m=870|N=400","high success, asymmetric, N=400",textbook_validation_only,0.8,0.95,0.8,0.95,0.8,870,400,200,200,1.0,0.9995002498750616,nan,nan,5000,4050,0.81,0.7988897556191845,0.8206342691748802,0.005547972602672078,0.00020370314362838648,0.00037697554723162925,-0.0005351553519978849,0.0009425616392546579,0.026654309228724075,0.02665619657889947,0.07141362158764314,0.00015971691864003157,0.01849947892661815,nan,0.01849947892661815,0.6940029449385882,0.6800063428433896,0.7077474868927162,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=1.00|m=870|N=400","high success, asymmetric, N=400",full_fixed_stratum_bootstrap,0.8,0.95,0.8,0.95,0.8,870,400,200,200,1.0,0.9995002498750616,nan,nan,5000,4681,0.9362,0.9290852583265168,0.9426449984966154,0.0034562858678066537,0.00020370314362838648,0.00037697554723162925,-0.0005351553519978849,0.0009425616392546579,0.026654309228724075,0.02665619657889947,0.10080654179730669,0.00014254300430093054,0.0259098877997933,nan,0.0259098877997933,0.9720024281447214,0.9547122733637522,0.9920007999516203,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=1.00|m=870|N=400","high success, asymmetric, N=400",delta_method,0.8,0.95,0.8,0.95,0.8,870,400,200,200,1.0,0.9995002498750616,nan,nan,5000,4719,0.9438,0.9370689738970595,0.9498496138565078,0.0032570403743275894,0.00020370314362838648,0.00037697554723162925,-0.0005351553519978849,0.0009425616392546579,0.026654309228724075,0.02665619657889947,0.10051396880258266,0.0001350321185086554,nan,0.025757200569057864,0.025757200569057864,0.9662744080093845,0.946566850357418,0.985756871283186,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=1.50|m=580|N=400","high success, asymmetric, N=400",textbook_validation_only,0.8,0.95,0.8,0.95,0.8,580,400,200,200,1.5,1.4992503748125923,nan,nan,5000,3870,0.774,0.7621994062571971,0.7853798930769118,0.005914795009127535,-0.0002770459443679485,0.00040099925799493545,-0.0010629900478653074,0.0005088981591294103,0.028353447384979878,0.028354929457899275,0.07127966234234276,0.00015512005396167767,0.018459440458588612,nan,0.018459440458588612,0.6510134502713805,0.6394914251875976,0.6635873261210203,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=1.50|m=580|N=400","high success, asymmetric, N=400",full_fixed_stratum_bootstrap,0.8,0.95,0.8,0.95,0.8,580,400,200,200,1.5,1.4992503748125923,nan,nan,5000,4740,0.948,0.9414946635808875,0.9538174754763412,0.00313993630508646,-0.0002770459443679485,0.00040099925799493545,-0.0010629900478653074,0.0005088981591294103,0.028353447384979878,0.028354929457899275,0.11249226985029329,0.00014323850652870674,0.028894493842454263,nan,0.028894493842454263,1.0190289446974685,0.9991656984829228,1.0389929272742344,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=1.50|m=580|N=400","high success, asymmetric, N=400",delta_method,0.8,0.95,0.8,0.95,0.8,580,400,200,200,1.5,1.4992503748125923,nan,nan,5000,4760,0.952,0.9457199288603764,0.957586068581292,0.0030231109804305907,-0.0002770459443679485,0.00040099925799493545,-0.0010629900478653074,0.0005088981591294103,0.028353447384979878,0.028354929457899275,0.11227026772856238,0.0001320758386318657,nan,0.028739803334811607,0.028739803334811607,1.0135734379972197,0.9949418831130153,1.0331901967251274,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=2.00|m=435|N=400","high success, asymmetric, N=400",textbook_validation_only,0.8,0.95,0.8,0.95,0.8,435,400,200,200,2.0,1.9990004997501232,nan,nan,5000,3632,0.7264,0.7138728272523187,0.7385795573069596,0.006304649712712039,0.00037287650631123714,0.000452353100523465,-0.0005137192790097809,0.0012594722916322552,0.031985169240248926,0.03198619448709021,0.07162500179858819,0.00016038787276189006,0.018559145083883566,nan,0.018559145083883566,0.5802236052611426,0.5696611903858116,0.5908185070230227,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=2.00|m=435|N=400","high success, asymmetric, N=400",full_fixed_stratum_bootstrap,0.8,0.95,0.8,0.95,0.8,435,400,200,200,2.0,1.9990004997501232,nan,nan,5000,4694,0.9388,0.9318132107889695,0.9451130539840483,0.003389824774232439,0.00037287650631123714,0.000452353100523465,-0.0005137192790097809,0.0012594722916322552,0.031985169240248926,0.03198619448709021,0.12340094019247069,0.00014901014478854973,0.03166259267506263,nan,0.03166259267506263,0.9898830787089039,0.9727879348595619,1.0090373990444887,0.0,0.0,nan,nan
A,"A|high success, asymmetric, N=400|rho_target=2.00|m=435|N=400","high success, asymmetric, N=400",delta_method,0.8,0.95,0.8,0.95,0.8,435,400,200,200,2.0,1.9990004997501232,nan,nan,5000,4719,0.9438,0.9370689738970595,0.9498496138565078,0.0032570403743275894,0.00037287650631123714,0.000452353100523465,-0.0005137192790097809,0.0012594722916322552,0.031985169240248926,0.03198619448709021,0.12316778632704861,0.0001371190322106976,nan,0.03151811670108439,0.03151811670108439,0.985366255864081,0.9667652349673931,1.0038347792827746,0.0,0.0,nan,nan
B,B|da=0.0000|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.875,2000,200,100,100,nan,nan,0.0,0.0,3000,2815,0.9383333333333334,0.9291522498435664,0.9463932927738979,0.0043918063439731675,0.0004516845957174276,0.0007227376593290808,-0.0009648551868383498,0.001868224378273205,0.03958195096110387,0.03958597191730216,0.1538276627750959,0.0004768131929263969,0.04022587373262017,nan,0.04022587373262017,1.0161648630644917,0.993363411698094,1.0428826008834273,0.0,0.0,0.0,0.0004516845957174276
B,B|da=0.0000|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.8625,2000,200,100,100,nan,nan,0.0,0.0125,3000,2822,0.9406666666666667,0.9316358999894891,0.9485703413339235,0.004313269791735303,0.0049553898803008645,0.0007281192953580797,0.003528302284950346,0.006382477475651383,0.04018082696978442,0.03988073626223869,0.15508189678601497,0.00048425208754141055,0.04067018308951442,nan,0.04067018308951442,1.0197951918962747,0.9926260660794509,1.0473124231055335,0.0,0.0,0.0033333333333333327,0.0016220565469675318
B,B|da=0.0000|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.85,2000,200,100,100,nan,nan,0.0,0.025,3000,2847,0.949,0.940537532941486,0.9563140609031713,0.004016590594023744,0.0066520125899339755,0.0007032003698160652,0.0052737651911792405,0.00803025998868871,0.03907975257169476,0.038515870499423385,0.1545040799207908,0.00047684490874200605,0.04041170389102421,nan,0.04041170389102421,1.0492221353696058,1.0236416779130948,1.0765787121144448,0.0,0.0,0.006666666666666665,-1.4654076732689876e-05
B,B|da=0.0000|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.8375,2000,200,100,100,nan,nan,0.0,0.0375,3000,2829,0.943,0.9341232140583781,0.9507437259709831,0.00423284774117851,0.011175483810409337,0.0007167917280966397,0.009770597838923697,0.012580369781894977,0.040813585880421666,0.039260299851163916,0.15462072182692388,0.00046771386155958125,0.04056318400324151,nan,0.04056318400324151,1.0331857921874474,1.0060814584848807,1.0616071014847166,0.0,0.0,0.009999999999999997,0.00117548381040934
B,B|da=0.0000|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.825,2000,200,100,100,nan,nan,0.0,0.05,3000,2819,0.9396666666666667,0.930571041476897,0.9476377575439664,0.004347153176590485,0.015192625017865447,0.0007254320030004738,0.013770804418751765,0.016614445616979126,0.0425328623099167,0.03973354719795149,0.15510643265343435,0.0004652543094244384,0.04075162273847114,nan,0.04075162273847114,1.025622568643258,0.9988202507444504,1.0534303937061413,0.0,0.0,0.01333333333333333,0.0018592916845321158
B,B|da=0.0000|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.8125,2000,200,100,100,nan,nan,0.0,0.0625,3000,2824,0.9413333333333334,0.9323461784139183,0.9491916911111941,0.004290489050947023,0.019158857377502336,0.0007290471786531099,0.017729951164311704,0.02058776359069297,0.044283853404248286,0.03993155852338071,0.15645387521474163,0.00046738284386474725,0.04117369803246081,nan,0.04117369803246081,1.0311067124603415,1.0060272486985102,1.0553934682070205,0.0,0.0,0.016666666666666663,0.0024921907108356733
B,B|da=0.0000|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.8,2000,200,100,100,nan,nan,0.0,0.075,3000,2796,0.932,0.9224279180795827,0.9404671566217357,0.004596230339455728,0.019690120081784168,0.0007230007111282146,0.01827306472717602,0.021107175436392317,0.04421954526770374,0.039600379857719956,0.15502865580929398,0.0004674579932515278,0.040844186722082565,nan,0.040844186722082565,1.0314089629652916,1.006032008696928,1.0584263114035866,0.0,0.0,0.019999999999999993,-0.0003098799182158253
B,B|da=0.0000|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.7875,2000,200,100,100,nan,nan,0.0,0.0875,3000,2768,0.9226666666666666,0.9125583962053913,0.9316938836721332,0.004876914628768511,0.023690862561961623,0.0007139183212388714,0.02229160836443014,0.025090116759493106,0.045714170645019245,0.03910291687587494,0.15537133759569602,0.0004693440126174563,0.04097588342290065,nan,0.04097588342290065,1.047898384485513,1.0260991205708134,1.071384843705142,0.0,0.0,0.023333333333333327,0.00035752922862829564
B,B|da=0.0000|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.875,0.775,2000,200,100,100,nan,nan,0.0,0.1,3000,2671,0.8903333333333333,0.8786486374896458,0.9010196746054497,0.005704965348679134,0.028795032961260625,0.0007581455786710464,0.027309094932027097,0.030280970990494153,0.050526560281667646,0.04152534353109397,0.1562825521997886,0.0004582116007900755,0.04150025893128268,nan,0.04150025893128268,0.999395920715442,0.9749318947316613,1.0284945101667304,0.0,0.0,0.02666666666666666,0.0021283662945939634
B,B|da=0.0125|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.875,2000,200,100,100,nan,nan,0.0125,0.0,3000,2742,0.914,0.9034304901194703,0.9235106231359598,0.005118723799281743,-0.012248546617956158,0.000723419619134204,-0.01366642301716888,-0.010830670218743435,0.04146699162408249,0.03962332439415994,0.15376426709622673,0.0004861758138478228,0.04016377569641013,nan,0.04016377569641013,1.013639726361018,0.9854901260551078,1.041004688771975,0.0,0.0,-0.013333333333333336,0.0010847867153771784
B,B|da=0.0125|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.8625,2000,200,100,100,nan,nan,0.0125,0.0125,3000,2768,0.9226666666666666,0.9125583962053913,0.9316938836721332,0.004876914628768511,-0.009507291240808957,0.0007055089211277388,-0.010890063316991034,-0.00812451916462688,0.039788432455579975,0.03864231506227957,0.15336369263534175,0.00047007663522993066,0.04002671771424787,nan,0.04002671771424787,1.0358260795125,1.0073867286650202,1.0633287611207147,0.0,0.0,-0.010000000000000004,0.0004927087591910465
B,B|da=0.0125|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.85,2000,200,100,100,nan,nan,0.0125,0.025,3000,2794,0.9313333333333333,0.9217214451641721,0.9398420013354468,0.004617053734275266,-0.005341770356733111,0.000707574903951152,-0.006728591684841757,-0.003954949028624465,0.039115477530049625,0.03875547360185973,0.15433938176503825,0.00047771720091131147,0.04030535106929871,nan,0.04030535106929871,1.0399911889443303,1.0141916801532773,1.0669821450949855,0.0,0.0,-0.0066666666666666706,0.0013248963099335596
B,B|da=0.0125|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.8375,2000,200,100,100,nan,nan,0.0125,0.0375,3000,2821,0.9403333333333334,0.9312808731848399,0.9482595540377232,0.004324602315263818,-0.0013568921222962826,0.0007090608566273351,-0.0027466258641329786,3.2841619540413146e-05,0.03885408967066941,0.03883686258187279,0.15491197484258853,0.00048248515562472226,0.0404554744846459,nan,0.0404554744846459,1.0416772054993082,1.016109746586104,1.0681670999293913,0.0,0.0,-0.0033333333333333388,0.001976441211037056
B,B|da=0.0125|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.825,2000,200,100,100,nan,nan,0.0125,0.05,3000,2831,0.9436666666666667,0.9348345772784211,0.9513639909526396,0.004209508636760705,0.0004779570454049864,0.0007108105259092958,-0.0009152059852092084,0.0018711200760191812,0.03892914078892389,0.03893269591526317,0.15422099206636533,0.0004797726992615189,0.04029685015445727,nan,0.04029685015445727,1.0350387818547984,1.0086770412480879,1.0626261717136642,0.0,0.0,-4.625929269271485e-18,0.000477957045404991
B,B|da=0.0125|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.8125,2000,200,100,100,nan,nan,0.0125,0.0625,3000,2824,0.9413333333333334,0.9323461784139183,0.9491916911111941,0.004290489050947023,0.004713048829078859,0.0007366882690248153,0.0032691663539570663,0.006156931304200651,0.04061771703106785,0.04035007827943257,0.15480056920143206,0.00048295881450431585,0.04058760795227116,nan,0.04058760795227116,1.0058867214877167,0.9809181111439963,1.0308046443619314,0.0,0.0,0.003333333333333327,0.0013797154957455315
B,B|da=0.0125|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.8,2000,200,100,100,nan,nan,0.0125,0.075,3000,2843,0.9476666666666667,0.9391097032999797,0.9550786341412786,0.004065897012778179,0.009428795943402735,0.000717740089167746,0.008022051218373386,0.010835540668432083,0.04042078115155991,0.03931224372629438,0.15580883047781832,0.0004846726278630283,0.0409005887387464,nan,0.0409005887387464,1.0404033161655852,1.015173116627497,1.0666300843075065,0.0,0.0,0.006666666666666658,0.002762129276736076
B,B|da=0.0125|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.7875,2000,200,100,100,nan,nan,0.0125,0.0875,3000,2834,0.9446666666666667,0.9359022265984466,0.9522937839351636,0.004174188765718658,0.010416776710275633,0.0007274871177958245,0.00899092816017897,0.011842625260372296,0.04117878724782712,0.039846110471119106,0.15493192691885332,0.00048261772302340977,0.04063890017882785,nan,0.04063890017882785,1.0198962884541356,0.9932816469335706,1.0468528385504519,0.0,0.0,0.00999999999999999,0.00041677671027564277
B,B|da=0.0125|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8625,0.775,2000,200,100,100,nan,nan,0.0125,0.1,3000,2819,0.9396666666666667,0.930571041476897,0.9476377575439664,0.004347153176590485,0.013447250970248348,0.0007165137127138916,0.012042909898900042,0.014851592041596653,0.041478800227073516,0.03924507232151746,0.15475241935602446,0.00046445055954939297,0.040614879749034584,nan,0.040614879749034584,1.0349039343409767,1.0122304033672886,1.058288959591306,0.0,0.0,0.013333333333333327,0.00011391763691502056
B,B|da=0.0250|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.875,2000,200,100,100,nan,nan,0.025,0.0,3000,2615,0.8716666666666667,0.8592212773903121,0.8831614450571956,0.006106387062982738,-0.025611487774166553,0.0007207253043496937,-0.02702408341343862,-0.024198892134894484,0.04705065094163766,0.03947575069571035,0.1527802394217366,0.0004821826625912273,0.03978984481256688,nan,0.03978984481256688,1.007956634422931,0.9795032009011526,1.0336959004666546,0.0,0.0,-0.026666666666666672,0.0010551788925001193
B,B|da=0.0250|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.8625,2000,200,100,100,nan,nan,0.025,0.0125,3000,2631,0.877,0.8647627416918648,0.8882730063692394,0.005996415596003999,-0.02207025073150215,0.0007226241856333041,-0.02348656810970101,-0.02065393335330329,0.045311487755582434,0.03957975670701613,0.15262041551170105,0.0004820213128826754,0.03981930877714423,nan,0.03981930877714423,1.006052388646584,0.9802014082535538,1.0331637305507309,0.0,0.0,-0.02333333333333334,0.0012630826018311912
B,B|da=0.0250|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.85,2000,200,100,100,nan,nan,0.025,0.025,3000,2671,0.8903333333333333,0.8786486374896458,0.9010196746054497,0.005704965348679134,-0.019229048821366557,0.0007230739243742076,-0.020646247671300043,-0.01781184997143307,0.04401978172372213,0.03960438991235381,0.15290999076356596,0.0004819949345585331,0.039849625624406824,nan,0.039849625624406824,1.0061921345738625,0.9831482016229071,1.0322503378152441,0.0,0.0,-0.020000000000000007,0.0007709511786334507
